Depth,Biostratigraphy,Reliability,MUD_VOLUME,TVD,GR,Core_depofacies
1710.5378,-9999,2,-9999,1710.3346,81.4026,-9999
1710.6902,-9999,2,-9999,1710.487,98.8405,-9999
1710.8426,-9999,2,-9999,1710.6394,99.5261,-9999
1710.995,-9999,2,-9999,1710.7918,100.8383,-9999
1711.1474,-9999,2,-9999,1710.9442,100.4582,-9999
1711.2998,-9999,2,-9999,1711.0966,99.8923,-9999
1711.4522,-9999,2,-9999,1711.249,100.0249,-9999
1711.6046,-9999,2,-9999,1711.4014,99.7739,-9999
1711.757,-9999,2,-9999,1711.5538,102.5036,-9999
1711.9094,-9999,2,-9999,1711.7062,104.9158,-9999
1712.0618,-9999,2,-9999,1711.8586,106.6161,-9999
1712.2142,-9999,2,-9999,1712.011,106.2342,-9999
1712.3666,-9999,2,-9999,1712.1634,105.3615,-9999
1712.519,-9999,2,-9999,1712.3157,103.8938,-9999
1712.6714,-9999,2,-9999,1712.4681,103.809,-9999
1712.8238,-9999,2,-9999,1712.6205,101.5032,-9999
1712.9762,-9999,2,-9999,1712.7729,100.6304,-9999
1713.1286,-9999,2,-9999,1712.9253,103.1447,-9999
1713.281,-9999,2,-9999,1713.0777,101.248,-9999
1713.4334,-9999,2,-9999,1713.2301,101.19,-9999
1713.5858,-9999,2,-9999,1713.3825,102.7752,-9999
1713.7382,-9999,2,-9999,1713.5349,101.3138,-9999
1713.8906,-9999,2,-9999,1713.6873,103.17,-9999
1714.043,-9999,2,-9999,1713.8397,104.1515,-9999
1714.1954,-9999,2,-9999,1713.9921,104.3999,-9999
1714.3478,-9999,2,-9999,1714.1445,101.7414,-9999
1714.5002,-9999,2,-9999,1714.2969,99.7805,-9999
1714.6526,-9999,2,-9999,1714.4493,98.3517,-9999
1714.805,-9999,2,-9999,1714.6017,101.0056,-9999
1714.9574,-9999,2,-9999,1714.7541,102.0555,-9999
1715.1098,-9999,2,-9999,1714.9065,101.4143,-9999
1715.2622,-9999,2,-9999,1715.0589,99.5854,-9999
1715.4146,-9999,2,-9999,1715.2113,101.7219,-9999
1715.567,-9999,2,-9999,1715.3637,103.8369,-9999
1715.7194,-9999,2,-9999,1715.5161,101.979,-9999
1715.8718,-9999,2,-9999,1715.6685,100.8976,-9999
1716.0242,-9999,2,-9999,1715.8209,98.7856,-9999
1716.1766,-9999,2,-9999,1715.9733,101.4126,-9999
1716.329,-9999,2,-9999,1716.1257,98.7936,-9999
1716.4814,-9999,2,-9999,1716.2781,98.2563,-9999
1716.6338,-9999,2,-9999,1716.4305,94.1833,-9999
1716.7862,-9999,2,-9999,1716.5829,93.6746,-9999
1716.9386,-9999,2,-9999,1716.7352,96.4023,-9999
1717.091,-9999,2,-9999,1716.8876,94.4931,-9999
1717.2434,-9999,2,-9999,1717.04,95.4902,-9999
1717.3958,-9999,2,-9999,1717.1924,96.3917,-9999
1717.5482,-9999,2,-9999,1717.3448,97.3731,-9999
1717.7006,-9999,2,-9999,1717.4972,94.9287,-9999
1717.853,-9999,2,-9999,1717.6496,95.0815,-9999
1718.0054,-9999,2,-9999,1717.802,94.2779,-9999
1718.1578,-9999,2,-9999,1717.9544,92.3099,-9999
1718.3102,-9999,2,-9999,1718.1068,93.1784,-9999
1718.4626,-9999,2,-9999,1718.2592,90.8555,-9999
1718.615,-9999,2,-9999,1718.4116,89.8319,-9999
1718.7674,-9999,2,-9999,1718.564,88.7518,-9999
1718.9198,-9999,2,-9999,1718.7164,90.3818,-9999
1719.0722,-9999,2,-9999,1718.8688,90.4773,-9999
1719.2246,-9999,2,-9999,1719.0212,91.87,-9999
1719.377,-9999,2,-9999,1719.1736,91.6763,-9999
1719.5294,-9999,2,-9999,1719.326,89.6396,-9999
1719.6818,-9999,2,-9999,1719.4784,90.6027,-9999
1719.8342,-9999,2,-9999,1719.6308,89.5808,-9999
1719.9866,-9999,2,-9999,1719.7832,85.8626,-9999
1720.139,-9999,2,-9999,1719.9356,87.6379,-9999
1720.2914,-9999,2,-9999,1720.088,86.2391,-9999
1720.4438,-9999,2,-9999,1720.2404,82.4364,-9999
1720.5962,-9999,2,-9999,1720.3928,84.5177,-9999
1720.7486,-9999,2,-9999,1720.5452,81.6401,-9999
1720.901,-9999,2,-9999,1720.6976,79.0692,-9999
1721.0534,-9999,2,-9999,1720.85,77.3166,-9999
1721.2058,-9999,2,-9999,1721.0024,80.0668,-9999
1721.3582,-9999,2,-9999,1721.1547,78.6087,-9999
1721.5106,-9999,2,-9999,1721.3071,79.0856,-9999
1721.663,-9999,2,-9999,1721.4595,77.2017,-9999
1721.8154,-9999,2,-9999,1721.6119,74.4109,-9999
1721.9678,-9999,2,-9999,1721.7643,87.9226,-9999
1722.1202,-9999,2,-9999,1721.9167,87.7298,-9999
1722.2726,-9999,2,-9999,1722.0691,86.7209,-9999
1722.425,-9999,2,-9999,1722.2215,85.6177,-9999
1722.5774,-9999,2,-9999,1722.3739,86.7727,-9999
1722.7298,-9999,2,-9999,1722.5263,88.2334,-9999
1722.8822,-9999,2,-9999,1722.6787,91.2444,-9999
1723.0346,-9999,2,-9999,1722.8311,87.3242,-9999
1723.187,-9999,2,-9999,1722.9835,87.2497,-9999
1723.3394,-9999,2,-9999,1723.1359,89.3909,-9999
1723.4918,-9999,2,-9999,1723.2883,88.7204,-9999
1723.6442,-9999,2,-9999,1723.4407,91.8013,-9999
1723.7966,-9999,2,-9999,1723.5931,91.4031,-9999
1723.949,-9999,2,-9999,1723.7455,93.2434,-9999
1724.1014,-9999,2,-9999,1723.8979,90.8637,-9999
1724.2538,-9999,2,-9999,1724.0503,91.1181,-9999
1724.4062,-9999,2,-9999,1724.2027,93.673,-9999
1724.5586,-9999,2,-9999,1724.3551,94.4307,-9999
1724.711,-9999,2,-9999,1724.5075,93.5063,-9999
1724.8634,-9999,2,-9999,1724.6599,93.7597,-9999
1725.0158,-9999,2,-9999,1724.8123,95.0059,-9999
1725.1682,-9999,2,-9999,1724.9647,95.4028,-9999
1725.3206,-9999,2,-9999,1725.1171,97.739,-9999
1725.473,-9999,2,-9999,1725.2695,95.5806,-9999
1725.6254,-9999,2,-9999,1725.4218,95.0465,-9999
1725.7778,-9999,2,-9999,1725.5742,95.2702,-9999
1725.9302,-9999,2,-9999,1725.7266,94.4564,-9999
1726.0826,-9999,2,-9999,1725.879,94.897,-9999
1726.235,-9999,2,-9999,1726.0314,93.3881,-9999
1726.3874,-9999,2,-9999,1726.1838,92.5108,-9999
1726.5398,-9999,2,-9999,1726.3362,97.3504,-9999
1726.6922,-9999,2,-9999,1726.4886,99.7188,-9999
1726.8446,-9999,2,-9999,1726.641,99.6569,-9999
1726.997,-9999,2,-9999,1726.7934,97.7463,-9999
1727.1494,-9999,2,-9999,1726.9458,98.1131,-9999
1727.3018,-9999,2,-9999,1727.0982,94.1144,-9999
1727.4542,-9999,2,-9999,1727.2506,93.823,-9999
1727.6066,-9999,2,-9999,1727.403,94.2535,-9999
1727.759,-9999,2,-9999,1727.5554,95.003,-9999
1727.9114,-9999,2,-9999,1727.7078,96.9541,-9999
1728.0638,-9999,2,-9999,1727.8602,97.3936,-9999
1728.2162,-9999,2,-9999,1728.0126,98.6066,-9999
1728.3686,-9999,2,-9999,1728.165,98.8158,-9999
1728.521,-9999,2,-9999,1728.3174,97.9109,-9999
1728.6734,-9999,2,-9999,1728.4698,98.6822,-9999
1728.8258,-9999,2,-9999,1728.6222,97.9621,-9999
1728.9782,-9999,2,-9999,1728.7746,95.0839,-9999
1729.1306,-9999,2,-9999,1728.927,89.4245,-9999
1729.283,-9999,2,-9999,1729.0794,89.602,-9999
1729.4354,-9999,2,-9999,1729.2318,88.2778,-9999
1729.5878,-9999,2,-9999,1729.3842,86.9947,-9999
1729.7402,-9999,2,-9999,1729.5365,88.9731,-9999
1729.8926,-9999,2,-9999,1729.6889,89.9291,-9999
1730.045,-9999,2,-9999,1729.8413,91.2628,-9999
1730.1974,-9999,2,-9999,1729.9937,92.3083,-9999
1730.3498,-9999,2,-9999,1730.1461,94.8485,-9999
1730.5022,-9999,2,-9999,1730.2985,92.2589,-9999
1730.6546,-9999,2,-9999,1730.4509,91.1449,-9999
1730.807,-9999,2,-9999,1730.6033,91.1245,-9999
1730.9594,-9999,2,-9999,1730.7557,88.2095,-9999
1731.1118,-9999,2,-9999,1730.9081,91.148,-9999
1731.2642,-9999,2,-9999,1731.0605,91.9103,-9999
1731.4166,-9999,2,-9999,1731.2129,87.6781,-9999
1731.569,-9999,2,-9999,1731.3653,91.523,-9999
1731.7214,-9999,2,-9999,1731.5177,91.6111,-9999
1731.8738,-9999,2,-9999,1731.6701,93.9624,-9999
1732.0262,-9999,2,-9999,1731.8225,92.6815,-9999
1732.1786,-9999,2,-9999,1731.9749,94.2606,-9999
1732.331,-9999,2,-9999,1732.1273,94.8226,-9999
1732.4834,-9999,2,-9999,1732.2797,97.0422,-9999
1732.6358,-9999,2,-9999,1732.4321,96.7418,-9999
1732.7882,-9999,2,-9999,1732.5845,97.0511,-9999
1732.9406,-9999,2,-9999,1732.7369,94.7169,-9999
1733.093,-9999,2,-9999,1732.8893,93.3021,-9999
1733.2454,-9999,2,-9999,1733.0417,91.6287,-9999
1733.3978,-9999,2,-9999,1733.1941,90.2243,-9999
1733.5502,-9999,2,-9999,1733.3465,88.6841,-9999
1733.7026,-9999,2,-9999,1733.4988,89.4952,-9999
1733.855,-9999,2,-9999,1733.6512,83.5243,-9999
1734.0074,-9999,2,-9999,1733.8036,85.4895,-9999
1734.1598,-9999,2,-9999,1733.956,87.5878,-9999
1734.3122,-9999,2,-9999,1734.1084,101.6736,-9999
1734.4646,-9999,2,-9999,1734.2608,104.7964,-9999
1734.617,-9999,2,-9999,1734.4132,104.0954,-9999
1734.7694,-9999,2,-9999,1734.5656,105.5742,-9999
1734.9218,-9999,2,-9999,1734.718,106.9523,-9999
1735.0742,-9999,2,-9999,1734.8704,106.5432,-9999
1735.2266,-9999,2,-9999,1735.0228,104.5241,-9999
1735.379,-9999,2,-9999,1735.1752,104.1622,-9999
1735.5314,-9999,2,-9999,1735.3276,102.8537,-9999
1735.6838,-9999,2,-9999,1735.48,101.8345,-9999
1735.8362,-9999,2,-9999,1735.6324,103.0164,-9999
1735.9886,-9999,2,-9999,1735.7848,103.6787,-9999
1736.141,-9999,2,-9999,1735.9372,103.4981,-9999
1736.2934,-9999,2,-9999,1736.0896,102.5225,-9999
1736.4458,-9999,2,-9999,1736.242,102.494,-9999
1736.5982,-9999,2,-9999,1736.3944,104.0332,-9999
1736.7506,-9999,2,-9999,1736.5468,104.5857,-9999
1736.903,-9999,2,-9999,1736.6992,102.655,-9999
1737.0554,-9999,2,-9999,1736.8516,104.9968,-9999
1737.2078,-9999,2,-9999,1737.004,103.8916,-9999
1737.3602,-9999,2,-9999,1737.1564,106.6396,-9999
1737.5126,-9999,2,-9999,1737.3087,105.3907,-9999
1737.665,-9999,2,-9999,1737.4611,104.4815,-9999
1737.8174,-9999,2,-9999,1737.6135,100.701,-9999
1737.9698,-9999,2,-9999,1737.7659,98.4914,-9999
1738.1222,-9999,2,-9999,1737.9183,95.9133,-9999
1738.2746,-9999,2,-9999,1738.0707,98.1604,-9999
1738.427,-9999,2,-9999,1738.2231,98.2899,-9999
1738.5794,-9999,2,-9999,1738.3755,99.1433,-9999
1738.7318,-9999,2,-9999,1738.5279,97.7183,-9999
1738.8842,-9999,2,-9999,1738.6803,98.0754,-9999
1739.0366,-9999,2,-9999,1738.8327,93.5538,-9999
1739.189,-9999,2,-9999,1738.9851,94.3006,-9999
1739.3414,-9999,2,-9999,1739.1375,96.5727,-9999
1739.4938,-9999,2,-9999,1739.2899,96.6926,-9999
1739.6462,-9999,2,-9999,1739.4423,96.0132,-9999
1739.7986,-9999,2,-9999,1739.5947,98.0435,-9999
1739.951,-9999,2,-9999,1739.7471,100.3268,-9999
1740.1034,-9999,2,-9999,1739.8995,92.9547,-9999
1740.2558,-9999,2,-9999,1740.0519,92.9733,-9999
1740.4082,-9999,2,-9999,1740.2043,95.1277,-9999
1740.5606,-9999,2,-9999,1740.3567,92.3181,-9999
1740.713,-9999,2,-9999,1740.5091,91.7996,-9999
1740.8654,-9999,2,-9999,1740.6615,90.0216,-9999
1741.0178,-9999,2,-9999,1740.8139,90.9116,-9999
1741.1702,-9999,2,-9999,1740.9663,90.2992,-9999
1741.3226,-9999,2,-9999,1741.1186,88.0775,-9999
1741.475,-9999,2,-9999,1741.271,89.5757,-9999
1741.6274,-9999,2,-9999,1741.4234,88.5583,-9999
1741.7798,-9999,2,-9999,1741.5758,87.3877,-9999
1741.9322,-9999,2,-9999,1741.7282,84.6042,-9999
1742.0846,-9999,2,-9999,1741.8806,89.8731,-9999
1742.237,-9999,2,-9999,1742.033,88.4729,-9999
1742.3894,-9999,2,-9999,1742.1854,86.6453,-9999
1742.5418,-9999,2,-9999,1742.3378,84.9792,-9999
1742.6942,-9999,2,-9999,1742.4902,84.9877,-9999
1742.8466,-9999,2,-9999,1742.6426,83.7779,-9999
1742.999,-9999,2,-9999,1742.795,86.7113,-9999
1743.1514,-9999,2,-9999,1742.9474,87.4913,-9999
1743.3038,-9999,2,-9999,1743.0998,89.8909,-9999
1743.4562,-9999,2,-9999,1743.2522,89.0974,-9999
1743.6086,-9999,2,-9999,1743.4046,88.9834,-9999
1743.761,-9999,2,-9999,1743.557,95.1971,-9999
1743.9134,-9999,2,-9999,1743.7094,93.9593,-9999
1744.0658,-9999,2,-9999,1743.8618,92.4574,-9999
1744.2182,-9999,2,-9999,1744.0142,92.9418,-9999
1744.3706,-9999,2,-9999,1744.1666,92.9597,-9999
1744.523,-9999,2,-9999,1744.319,94.5741,-9999
1744.6754,-9999,2,-9999,1744.4714,97.3587,-9999
1744.8278,-9999,2,-9999,1744.6238,97.0069,-9999
1744.9802,-9999,2,-9999,1744.7762,97.5671,-9999
1745.1326,-9999,2,-9999,1744.9286,94.787,-9999
1745.285,-9999,2,-9999,1745.081,96.9725,-9999
1745.4374,-9999,2,-9999,1745.2334,94.7604,-9999
1745.5898,-9999,2,-9999,1745.3858,98.5564,-9999
1745.7422,-9999,2,-9999,1745.5382,101.2166,-9999
1745.8946,-9999,2,-9999,1745.6906,99.8723,-9999
1746.047,-9999,2,-9999,1745.8429,101.9249,-9999
1746.1994,-9999,2,-9999,1745.9953,103.5921,-9999
1746.3518,-9999,2,-9999,1746.1477,102.4286,-9999
1746.5042,-9999,2,-9999,1746.3001,102.8748,-9999
1746.6566,-9999,2,-9999,1746.4525,100.3713,-9999
1746.809,-9999,2,-9999,1746.6049,100.7488,-9999
1746.9614,-9999,2,-9999,1746.7573,101.5566,-9999
1747.1138,-9999,2,-9999,1746.9097,99.7885,-9999
1747.2662,-9999,2,-9999,1747.0621,98.9687,-9999
1747.4186,-9999,2,-9999,1747.2145,95.9917,-9999
1747.571,-9999,2,-9999,1747.3669,98.8021,-9999
1747.7234,-9999,2,-9999,1747.5193,96.9942,-9999
1747.8758,-9999,2,-9999,1747.6717,101.8994,-9999
1748.0282,-9999,2,-9999,1747.8241,103.9279,-9999
1748.1806,-9999,2,-9999,1747.9765,106.6895,-9999
1748.333,-9999,2,-9999,1748.1289,104.843,-9999
1748.4854,-9999,2,-9999,1748.2813,103.4227,-9999
1748.6378,-9999,2,-9999,1748.4337,104.9372,-9999
1748.7902,-9999,2,-9999,1748.5861,97.9873,-9999
1748.9426,-9999,2,-9999,1748.7385,98.2319,-9999
1749.095,-9999,2,-9999,1748.8909,100.0121,-9999
1749.2474,-9999,2,-9999,1749.0433,97.7779,-9999
1749.3998,-9999,2,-9999,1749.1957,97.928,-9999
1749.5522,-9999,2,-9999,1749.3481,101.704,-9999
1749.7046,-9999,2,-9999,1749.5005,99.6712,-9999
1749.857,-9999,2,-9999,1749.6529,102.4765,-9999
1750.0094,-9999,2,-9999,1749.8053,103.0877,-9999
1750.1618,-9999,2,-9999,1749.9577,101.8117,-9999
1750.3142,-9999,2,-9999,1750.1101,101.2033,-9999
1750.4666,-9999,2,-9999,1750.2625,103.3429,-9999
1750.619,-9999,2,-9999,1750.4149,102.9762,-9999
1750.7714,-9999,2,-9999,1750.5673,103.1089,-9999
1750.9238,-9999,2,-9999,1750.7197,103.4978,-9999
1751.0762,-9999,2,-9999,1750.8721,105.0612,-9999
1751.2286,-9999,2,-9999,1751.0245,105.2619,-9999
1751.381,-9999,2,-9999,1751.1769,105.3859,-9999
1751.5334,-9999,2,-9999,1751.3293,106.1346,-9999
1751.6858,-9999,2,-9999,1751.4816,108.8496,-9999
1751.8382,-9999,2,-9999,1751.634,103.9956,-9999
1751.9906,-9999,2,-9999,1751.7864,104.3018,-9999
1752.143,-9999,2,-9999,1751.9388,102.5719,-9999
1752.2954,-9999,2,-9999,1752.0912,101.1967,-9999
1752.4478,-9999,2,-9999,1752.2436,99.7154,-9999
1752.6002,-9999,2,-9999,1752.396,98.3482,-9999
1752.7526,-9999,2,-9999,1752.5484,97.5416,-9999
1752.905,-9999,2,-9999,1752.7008,98.5035,-9999
1753.0574,-9999,2,-9999,1752.8532,99.2251,-9999
1753.2098,-9999,2,-9999,1753.0056,97.3227,-9999
1753.3622,-9999,2,-9999,1753.158,96.7271,-9999
1753.5146,-9999,2,-9999,1753.3104,94.8114,-9999
1753.667,-9999,2,-9999,1753.4628,93.8634,-9999
1753.8194,-9999,2,-9999,1753.6152,92.5149,-9999
1753.9718,-9999,2,-9999,1753.7676,92.1088,-9999
1754.1242,-9999,2,-9999,1753.92,92.7423,-9999
1754.2766,-9999,2,-9999,1754.0724,95.1313,-9999
1754.429,-9999,2,-9999,1754.2248,93.7607,-9999
1754.5814,-9999,2,-9999,1754.3772,93.9276,-9999
1754.7338,-9999,2,-9999,1754.5296,93.6411,-9999
1754.8862,-9999,2,-9999,1754.682,92.7288,-9999
1755.0386,-9999,2,-9999,1754.8344,91.4456,-9999
1755.191,-9999,2,-9999,1754.9868,91.9202,-9999
1755.3434,-9999,2,-9999,1755.1392,93.9264,-9999
1755.4958,-9999,2,-9999,1755.2916,95.2756,-9999
1755.6482,-9999,2,-9999,1755.444,94.4652,-9999
1755.8006,-9999,2,-9999,1755.5964,94.2217,-9999
1755.953,-9999,2,-9999,1755.7488,92.876,-9999
1756.1054,-9999,2,-9999,1755.9012,92.5576,-9999
1756.2578,-9999,2,-9999,1756.0536,95.046,-9999
1756.4102,-9999,2,-9999,1756.206,97.9017,-9999
1756.5626,-9999,2,-9999,1756.3584,99.3393,-9999
1756.715,-9999,2,-9999,1756.5108,97.889,-9999
1756.8674,-9999,2,-9999,1756.6632,99.7964,-9999
1757.0198,-9999,2,-9999,1756.8156,99.0647,-9999
1757.1722,-9999,2,-9999,1756.968,99.9695,-9999
1757.3246,-9999,2,-9999,1757.1204,103.1283,-9999
1757.477,-9999,2,-9999,1757.2728,100.9482,-9999
1757.6294,-9999,2,-9999,1757.4252,103.5126,-9999
1757.7818,-9999,2,-9999,1757.5776,102.7214,-9999
1757.9342,-9999,2,-9999,1757.73,102.1133,-9999
1758.0866,-9999,2,-9999,1757.8824,102.7477,-9999
1758.239,-9999,2,-9999,1758.0348,103.2707,-9999
1758.3914,-9999,2,-9999,1758.1872,103.6338,-9999
1758.5438,-9999,2,-9999,1758.3396,105.2082,-9999
1758.6962,-9999,2,-9999,1758.492,105.4879,-9999
1758.8486,-9999,2,-9999,1758.6444,104.4566,-9999
1759.001,-9999,2,-9999,1758.7968,106.0142,-9999
1759.1534,-9999,2,-9999,1758.9492,107.0235,-9999
1759.3058,-9999,2,-9999,1759.1016,107.9445,-9999
1759.4582,-9999,2,-9999,1759.254,105.5323,-9999
1759.6106,-9999,2,-9999,1759.4064,105.449,-9999
1759.763,-9999,2,-9999,1759.5587,106.2236,-9999
1759.9154,-9999,2,-9999,1759.7111,106.3629,-9999
1760.0678,-9999,2,-9999,1759.8635,103.3506,-9999
1760.2202,-9999,2,-9999,1760.0159,96.9555,-9999
1760.3726,-9999,2,-9999,1760.1683,101.1568,-9999
1760.525,-9999,2,-9999,1760.3207,100.3394,-9999
1760.6774,-9999,2,-9999,1760.4731,101.7293,-9999
1760.8298,-9999,2,-9999,1760.6255,100.9674,-9999
1760.9822,-9999,2,-9999,1760.7779,99.3891,-9999
1761.1346,-9999,2,-9999,1760.9303,100.0107,-9999
1761.287,-9999,2,-9999,1761.0827,99.0029,-9999
1761.4394,-9999,2,-9999,1761.2351,99.0863,-9999
1761.5918,-9999,2,-9999,1761.3875,98.8827,-9999
1761.7442,-9999,2,-9999,1761.5399,97.6755,-9999
1761.8966,-9999,2,-9999,1761.6923,99.2327,-9999
1762.049,-9999,2,-9999,1761.8447,99.5283,-9999
1762.2014,-9999,2,-9999,1761.9971,99.7976,-9999
1762.3538,-9999,2,-9999,1762.1495,101.1723,-9999
1762.5062,-9999,2,-9999,1762.3019,97.0788,-9999
1762.6586,-9999,2,-9999,1762.4543,97.2415,-9999
1762.811,-9999,2,-9999,1762.6067,95.6871,-9999
1762.9634,-9999,2,-9999,1762.7591,94.5519,-9999
1763.1158,-9999,2,-9999,1762.9115,94.9276,-9999
1763.2682,-9999,2,-9999,1763.0639,93.7535,-9999
1763.4206,-9999,2,-9999,1763.2163,96.2307,-9999
1763.573,-9999,2,-9999,1763.3687,95.6018,-9999
1763.7254,-9999,2,-9999,1763.5211,97.2439,-9999
1763.8778,-9999,2,-9999,1763.6735,96.8285,-9999
1764.0302,-9999,2,-9999,1763.8259,95.5351,-9999
1764.1826,-9999,2,-9999,1763.9783,95.4224,-9999
1764.335,-9999,2,-9999,1764.1307,94.2781,-9999
1764.4874,-9999,2,-9999,1764.2831,93.0252,-9999
1764.6398,-9999,2,-9999,1764.4355,93.9017,-9999
1764.7922,-9999,2,-9999,1764.5879,93.7897,-9999
1764.9446,-9999,2,-9999,1764.7403,89.0802,-9999
1765.097,-9999,2,-9999,1764.8927,88.367,-9999
1765.2494,-9999,2,-9999,1765.0451,90.8288,-9999
1765.4018,-9999,2,-9999,1765.1975,89.073,-9999
1765.5542,-9999,2,-9999,1765.3499,88.8153,-9999
1765.7066,-9999,2,-9999,1765.5023,88.5602,-9999
1765.859,-9999,2,-9999,1765.6547,90.3132,-9999
1766.0114,-9999,2,-9999,1765.8071,87.3996,-9999
1766.1638,-9999,2,-9999,1765.9595,82.607,-9999
1766.3162,-9999,2,-9999,1766.1119,84.1015,-9999
1766.4686,-9999,2,-9999,1766.2643,83.2427,-9999
1766.621,-9999,2,-9999,1766.4167,82.8793,-9999
1766.7734,-9999,2,-9999,1766.5691,80.0086,-9999
1766.9258,-9999,2,-9999,1766.7215,82.6761,-9999
1767.0782,-9999,2,-9999,1766.8739,79.8242,-9999
1767.2306,-9999,2,-9999,1767.0263,80.3371,-9999
1767.383,-9999,2,-9999,1767.1787,78.9296,-9999
1767.5354,-9999,2,-9999,1767.3311,77.9223,-9999
1767.6878,-9999,2,-9999,1767.4835,89.9852,-9999
1767.8402,-9999,2,-9999,1767.6359,87.9018,-9999
1767.9926,-9999,2,-9999,1767.7883,87.6776,-9999
1768.145,-9999,2,-9999,1767.9407,90.6335,-9999
1768.2974,-9999,2,-9999,1768.0931,89.7041,-9999
1768.4498,-9999,2,-9999,1768.2455,92.4363,-9999
1768.6022,-9999,2,-9999,1768.3979,93.2573,-9999
1768.7546,-9999,2,-9999,1768.5503,96.3493,-9999
1768.907,-9999,2,-9999,1768.7027,94.8326,-9999
1769.0594,-9999,2,-9999,1768.8551,95.904,-9999
1769.2118,-9999,2,-9999,1769.0075,97.3896,-9999
1769.3642,-9999,2,-9999,1769.1599,100.2455,-9999
1769.5166,-9999,2,-9999,1769.3123,101.0875,-9999
1769.669,-9999,2,-9999,1769.4647,100.7412,-9999
1769.8214,-9999,2,-9999,1769.6171,99.714,-9999
1769.9738,-9999,2,-9999,1769.7695,98.4354,-9999
1770.1262,-9999,2,-9999,1769.9219,99.3485,-9999
1770.2786,-9999,2,-9999,1770.0743,98.3884,-9999
1770.431,-9999,2,-9999,1770.2267,98.1417,-9999
1770.5834,-9999,2,-9999,1770.3791,97.0353,-9999
1770.7358,-9999,2,-9999,1770.5315,95.4375,-9999
1770.8882,-9999,2,-9999,1770.6839,94.1816,-9999
1771.0406,-9999,2,-9999,1770.8363,96.85,-9999
1771.193,-9999,2,-9999,1770.9887,96.4468,-9999
1771.3454,-9999,2,-9999,1771.1411,96.2781,-9999
1771.4978,-9999,2,-9999,1771.2935,97.2797,-9999
1771.6502,-9999,2,-9999,1771.4459,94.596,-9999
1771.8026,-9999,2,-9999,1771.5983,93.0049,-9999
1771.955,-9999,2,-9999,1771.7507,94.0438,-9999
1772.1074,-9999,2,-9999,1771.9031,93.6848,-9999
1772.2598,-9999,2,-9999,1772.0555,93.9259,-9999
1772.4122,-9999,2,-9999,1772.2078,92.7234,-9999
1772.5646,-9999,2,-9999,1772.3602,93.3551,-9999
1772.717,-9999,2,-9999,1772.5126,96.0972,-9999
1772.8694,-9999,2,-9999,1772.665,96.9059,-9999
1773.0218,-9999,2,-9999,1772.8174,97.0841,-9999
1773.1742,-9999,2,-9999,1772.9698,98.4217,-9999
1773.3266,-9999,2,-9999,1773.1222,96.689,-9999
1773.479,-9999,2,-9999,1773.2746,93.7119,-9999
1773.6314,-9999,2,-9999,1773.427,93.8345,-9999
1773.7838,-9999,2,-9999,1773.5794,92.2705,-9999
1773.9362,-9999,2,-9999,1773.7318,94.0444,-9999
1774.0886,-9999,2,-9999,1773.8842,94.3814,-9999
1774.241,-9999,2,-9999,1774.0366,95.0352,-9999
1774.3934,-9999,2,-9999,1774.189,93.4211,-9999
1774.5458,-9999,2,-9999,1774.3414,89.5445,-9999
1774.6982,-9999,2,-9999,1774.4938,94.339,-9999
1774.8506,-9999,2,-9999,1774.6462,96.0084,-9999
1775.003,-9999,2,-9999,1774.7986,91.7919,-9999
1775.1554,-9999,2,-9999,1774.951,89.8904,-9999
1775.3078,-9999,2,-9999,1775.1034,90.4632,-9999
1775.4602,-9999,2,-9999,1775.2558,91.1758,-9999
1775.6126,-9999,2,-9999,1775.4082,91.0509,-9999
1775.765,-9999,2,-9999,1775.5606,91.219,-9999
1775.9174,-9999,2,-9999,1775.713,95.5675,-9999
1776.0698,-9999,2,-9999,1775.8654,91.0982,-9999
1776.2222,-9999,2,-9999,1776.0178,93.0905,-9999
1776.3746,-9999,2,-9999,1776.1702,92.8887,-9999
1776.527,-9999,2,-9999,1776.3226,92.2323,-9999
1776.6794,-9999,2,-9999,1776.475,94.9729,-9999
1776.8318,-9999,2,-9999,1776.6274,94.5316,-9999
1776.9842,-9999,2,-9999,1776.7798,96.3513,-9999
1777.1366,-9999,2,-9999,1776.9322,91.2059,-9999
1777.289,-9999,2,-9999,1777.0846,91.326,-9999
1777.4414,-9999,2,-9999,1777.237,88.3777,-9999
1777.5938,-9999,2,-9999,1777.3894,88.5373,-9999
1777.7462,-9999,2,-9999,1777.5418,90.1709,-9999
1777.8986,-9999,2,-9999,1777.6942,90.0723,-9999
1778.051,-9999,2,-9999,1777.8466,90.6538,-9999
1778.2034,-9999,2,-9999,1777.999,89.7861,-9999
1778.3558,-9999,2,-9999,1778.1514,87.4944,-9999
1778.5082,-9999,2,-9999,1778.3038,87.2817,-9999
1778.6606,-9999,2,-9999,1778.4562,88.0418,-9999
1778.813,-9999,2,-9999,1778.6086,87.9082,-9999
1778.9654,-9999,2,-9999,1778.761,89.5396,-9999
1779.1178,-9999,2,-9999,1778.9134,89.705,-9999
1779.2702,-9999,2,-9999,1779.0658,89.692,-9999
1779.4226,-9999,2,-9999,1779.2182,91.5128,-9999
1779.575,-9999,2,-9999,1779.3706,92.2595,-9999
1779.7274,-9999,2,-9999,1779.523,90.085,-9999
